Unnamed: 0.1,Unnamed: 0,price,title,year,mileage,transmission,body_type,drive_type,color,engine_capacity,engine_power,fuel_type,travel_distance,price_scaled,year_scaled,mileage_scaled,engine_capacity_scaled,engine_power_scaled,travel_distance_scaled
106950,108316,1990000,Land Rover Range Rover Evoque 6-speed I,2012,115000,автомат,внедорожник 5 дв.,полный,белый,2.2,150.0,Дизель,0,-0.3299445026002366,0.2120269350314466,-0.5064598246810161,-0.8359956414597183,-0.7764375516392524,-0.0096796395548317
98746,99870,430000,Chevrolet Niva I Рестайлинг,2011,178800,механика,внедорожник 5 дв.,полный,серый,1.7,80.0,Бензин,0,-0.2945786182619448,0.0956818553397299,0.1917377255589174,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
95888,96864,1800000,Volkswagen Touareg II,2010,350000,автомат,внедорожник 5 дв.,полный,белый,3.6,280.0,Бензин,0,0.0590802251209735,0.0956818553397299,1.0892925788763224,1.694521359957482,1.7232536970235806,-0.0096796395548317
157464,160805,5500000,BMW X3 M40d III (G01),2019,85700,автомат,внедорожник 5 дв.,полный,синий,3.0,326.0,Дизель,0,0.1753455698831079,1.1427875725651808,-0.7684671717031925,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
173471,177855,1070000,Skoda Rapid II,2021,230026,автомат,лифтбек,передний,белый,1.6,110.0,Бензин,0,1.3631972100954848,1.3754777319486142,-1.3870290781846455,0.3626703065800081,0.9372683044027929,-0.0096796395548317
13805,13870,360000,Toyota Corolla Spacio I,1997,200000,автомат,компактвэн,передний,синий,1.6,110.0,Бензин,0,-0.6261337839334308,-1.5331492603443049,3.0024075052699937,-0.0368850094332338,-1.047022686803786,-0.0096796395548317
147672,150443,1623000,Nissan Qashqai II Рестайлинг,2018,103505,вариатор,внедорожник 5 дв.,передний,серебристый,1.2,115.0,Бензин,0,0.0568698573498302,0.9100974131817472,-0.6450265600039222,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
82275,83030,780000,"Toyota Corolla X (E140, E150)",2008,220000,автомат,седан,передний,красный,1.6,124.0,Бензин,0,-0.4360421556151121,-0.1370083040437036,0.1698710007460252,-0.9691807467974658,-1.2402977833498812,-0.0096796395548317
47096,47405,1300000,Mitsubishi Pajero III Рестайлинг,2004,371000,автомат,внедорожник 5 дв.,полный,серебристый,3.5,202.0,Бензин,0,-0.4603562010976878,-0.7187337025022874,0.1953136413091859,3.026372413334956,1.8392187549512375,-0.0096796395548317
61646,62119,1100000,Nissan Pathfinder III,2006,288000,автомат,внедорожник 5 дв.,полный,серый,2.5,174.0,Дизель,0,-0.4404628911573986,-0.4860435431188539,1.3574862601464632,1.29496604394424,1.0016933365848246,-0.0096796395548317
138584,140945,5200000,BMW X5 30d III (F15),2016,109000,автомат,внедорожник 5 дв.,полный,синий,3.0,258.0,Дизель,0,-0.3387859736848096,0.7937523334900305,-0.6986652962579504,-0.9691807467974658,-0.1579572426917473,-0.0096796395548317
141907,144434,1279000,Skoda Rapid I,2017,54876,робот,лифтбек,передний,коричневый,1.4,125.0,Бензин,0,0.1382113913279014,0.9100974131817472,-0.5975115794722289,-0.0368850094332338,0.3187879954552878,-0.0096796395548317
122633,124495,700000,Volkswagen Polo V,2014,155000,механика,седан,передний,белый,1.6,105.0,Бензин,0,0.4083183329616053,0.561062174106597,-0.0460606718339408,1.028595833268745,0.5893731306198212,-0.0096796395548317
136658,139010,5500000,Porsche Macan S I,2016,36000,робот,внедорожник 5 дв.,полный,коричневый,3.0,340.0,Бензин,0,-0.2508133363933086,0.7937523334900305,0.0543331628548485,-0.8359956414597183,-0.544507435783938,-0.0096796395548317
52115,52470,280000,Hyundai Sonata IV (EF) Рестайлинг,2004,293000,механика,седан,передний,серый,2.0,131.0,Бензин,0,-0.6438167261025767,-0.7187337025022874,1.089739568345106,-1.2355509574729604,-1.124332725422224,-0.0096796395548317
176349,180885,7673000,Mercedes-Benz GLE Coupe 350 e II (C167),2022,35000,автомат,внедорожник 5 дв.,полный,чёрный,2.0,333.0,Гибрид,0,-0.0986074116723852,1.491822811640331,-1.136285865775815,-0.9691807467974658,-0.3770023521106554,-0.0096796395548317
100174,101324,1420000,Honda Stepwgn IV,2011,189000,вариатор,минивэн,передний,серый,2.0,150.0,Бензин,0,-0.1619565519933504,0.0956818553397299,0.3741094288226132,0.3626703065800081,-0.1193022233825283,-0.0096796395548317
160237,163713,1417000,Renault Samsung XM3,2020,44866,робот,внедорожник 5 дв.,передний,серый,1.3,152.0,Бензин,0,0.275696266693011,1.1427875725651808,-1.1724741331685329,-0.3032552201087288,0.8470732593479483,-0.0096796395548317
158930,162335,3750000,BMW 3 серии 320d VII (G2x),2019,88000,автомат,седан,задний,синий,2.0,190.0,Дизель,0,0.7442942341753778,1.1427875725651808,-1.2618720269252464,0.3626703065800081,0.0353178538543479,-0.0096796395548317
25779,25924,650000,BMW 3 серии 320i IV (E46),2000,330000,автомат,седан,задний,пурпурный,2.0,150.0,Бензин,0,-0.526667234231985,-1.1841140212691543,1.0565997691294922,-0.3032552201087288,-0.3512323392378427,-0.0096796395548317
184342,189642,9900000,Lexus RX 500h V,2023,10900,автомат,внедорожник 5 дв.,полный,белый,2.4,371.0,Гибрид,0,1.0316420444239989,1.6081678913320478,-1.589184535336702,-0.3032552201087288,-0.0162221718912774,-0.0096796395548317
149466,152331,3400000,Mazda CX-9 II,2018,94742,автомат,внедорожник 5 дв.,передний,белый,2.5,231.0,Бензин,0,0.2535925889815786,1.026442492873464,-0.3915388322567607,-0.3032552201087288,-0.3383473328014363,-0.0096796395548317
64041,64526,650000,Nissan Note I,2006,173802,автомат,хэтчбек 5 дв.,передний,серебристый,1.6,110.0,Бензин,0,-0.2282675851276476,-0.4860435431188539,0.3741094288226132,0.6290405172555031,0.2285929504004433,-0.0096796395548317
15204,15277,260000,Toyota Sprinter VIII (E110),1997,400000,механика,седан,передний,серый,1.5,100.0,Бензин,0,-0.7079173914657306,-1.5331492603443049,0.8210988976061814,0.7622256225932501,-1.047022686803786,-0.0096796395548317
10794,10844,650000,Suzuki Escudo I,1996,196000,автомат,внедорожник 5 дв.,полный,серебристый,2.0,92.0,Дизель,0,-0.5200361309185553,-1.6494943400360214,0.2578921669388855,1.428151149281987,-0.0291071783276838,-0.0096796395548317
49129,49472,1750000,Toyota Land Cruiser 100 Series Рестайлинг 1,2004,404415,автомат,внедорожник 5 дв.,полный,чёрный,4.7,235.0,Бензин,0,-0.6438167261025767,-0.7187337025022874,-0.3410737212310958,-1.102365852135213,-1.0599076932401923,-0.0096796395548317
141170,143672,4750000,Mercedes-Benz GLS 350 d I (X166),2017,139000,автомат,внедорожник 5 дв.,полный,чёрный,3.0,249.0,Дизель,0,-0.4515147300131148,0.7937523334900305,-0.2427360380987108,-0.8359956414597183,-0.8022075645120651,-0.0096796395548317
131919,134066,4390000,Mercedes-Benz GLE Coupe 400 I (C292),2016,110289,автомат,внедорожник 5 дв.,полный,чёрный,3.0,333.0,Бензин,0,-0.1663772875356369,0.6774072537983137,-0.5288092981201945,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
44149,44429,450000,Nissan Primera III (P12),2003,257000,механика,седан,передний,серебристый,1.6,109.0,Бензин,0,-0.7344418047194495,-0.8350787821940041,0.6423031100927541,-1.102365852135213,-1.2531827897862875,-0.0096796395548317
75321,75947,730000,Mitsubishi Lancer X,2008,263590,механика,седан,передний,серебристый,1.8,143.0,Бензин,0,-0.5288776020031283,-0.2533533837354204,1.3664260495221343,0.2294852012422606,0.3703280212009132,-0.0096796395548317
124663,126561,840000,Great Wall Hover H3 I,2014,131940,механика,внедорожник 5 дв.,полный,коричневый,2.0,115.0,Бензин,0,0.810605267309675,0.561062174106597,-0.1622779337176685,1.028595833268745,0.9888083301484184,-0.0096796395548317
97912,99018,1247000,SsangYong Kyron I Рестайлинг,2011,219830,автомат,внедорожник 5 дв.,задний,белый,2.3,150.0,Бензин,0,-0.25037126283908,0.0956818553397299,0.1953136413091859,0.3626703065800081,-0.0291071783276838,-0.0096796395548317
190395,196429,6300000,LiXiang L6,2024,50,автомат,внедорожник 5 дв.,полный,чёрный,1.5,408.0,Гибрид,0,,,,,,
178948,183745,9230000,Porsche Macan S I Рестайлинг 2,2022,37590,робот,внедорожник 5 дв.,полный,белый,2.9,380.0,Бензин,0,2.530271393259115,1.491822811640331,-1.3838375733775308,1.8277064652952295,1.6072886390959231,-0.0096796395548317
10479,10527,200000,Nissan Prairie Joy II (M11),1996,307790,автомат,компактвэн,полный,серый,2.0,145.0,Бензин,0,-0.4806915845922056,-1.6494943400360214,-0.5198695087445231,0.3626703065800081,0.3574430147645068,-0.0096796395548317
40054,40289,490000,Nissan Prairie III (M12),2002,320000,автомат,компактвэн,передний,серебристый,2.0,147.0,Бензин,0,-0.6261337839334308,-0.8350787821940041,0.9998946851196088,-0.5696254307842236,-0.724897525893627,-0.0096796395548317
190821,197023,2300000,Changan UNI-T I,2024,14,робот,внедорожник 5 дв.,передний,серый,1.5,167.0,Бензин,0,,,,,,
127575,129672,2850000,Lexus IS 300h III,2015,200000,вариатор,седан,задний,чёрный,2.5,181.0,Гибрид,0,1.2301330702726618,0.561062174106597,-0.4018642889856611,1.028595833268745,1.813448742078425,-0.0096796395548317
125726,127732,4700000,Mercedes-Benz Maybach S-Класс 500 I (X222),2015,90000,автомат,седан,задний,чёрный,4.7,455.0,Бензин,0,0.4693244834451587,0.561062174106597,-0.0251415646948698,1.694521359957482,0.9888083301484184,-0.0096796395548317
85822,86655,625000,Nissan Wingroad III (Y12),2009,220000,вариатор,универсал 5 дв.,передний,серый,1.5,109.0,Бензин,0,-0.6172923128488578,-0.1370083040437036,-0.3410737212310958,-0.8359956414597183,-0.7377825323300333,-0.0096796395548317
11152,11202,229000,Honda Civic VI,1996,259000,вариатор,седан,передний,синий,1.5,130.0,Бензин,0,-0.6438167261025767,-1.6494943400360214,3.073925820275365,-0.3032552201087288,-0.4800824036019062,-0.0096796395548317
98247,99363,1390000,Land Rover Discovery IV,2011,347089,автомат,внедорожник 5 дв.,полный,чёрный,3.0,245.0,Дизель,0,-0.6084508417642849,0.0956818553397299,0.5327012923470232,-0.8359956414597183,-0.9568276417489414,-0.0096796395548317
120479,122291,739000,Kia Picanto II,2014,71805,механика,хэтчбек 5 дв.,передний,серебристый,1.0,69.0,Бензин,0,-0.3829933291076744,0.4447170944148802,0.4009287969496273,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
110726,112165,2960000,Toyota Land Cruiser Prado 150 Series,2013,187245,автомат,внедорожник 5 дв.,полный,чёрный,3.0,173.0,Дизель,0,-0.1354321387396315,0.3283720147231634,-0.4751705618661663,-0.3032552201087288,-0.4027723649834681,-0.0096796395548317
24113,24252,735000,Mitsubishi Eclipse III,2000,480000,механика,купе,передний,синий,2.4,149.0,Бензин,0,-0.7631765857443116,-1.1841140212691543,0.6691224782197682,-0.8359956414597183,-0.8150925709484715,-0.0096796395548317
73441,74041,501000,УАЗ Patriot 3163 I,2007,73231,механика,внедорожник 5 дв.,полный,серебристый,2.7,128.0,Бензин,0,-0.4382525233862554,-0.2533533837354204,0.2968696486168126,0.3626703065800081,-0.0162221718912774,-0.0096796395548317
35749,35968,540000,Mercedes-Benz C-Класс 240 II (W203),2002,240000,автомат,седан,полный,чёрный,2.6,170.0,Бензин,0,-0.5863471640528525,-0.9514238618857208,0.3294104819442564,-0.3032552201087288,-0.4027723649834681,-0.0096796395548317
57728,58144,1285000,"Mercedes-Benz E-Класс 350 III (W211, S211)",2005,340000,автомат,седан,полный,серебристый,3.5,272.0,Бензин,0,-0.5156153953762688,-0.6023886228105706,1.446884153903177,-0.5696254307842236,-0.5573924422203443,-0.0096796395548317
90977,91924,505000,Volkswagen Jetta V,2010,194000,автомат,седан,передний,чёрный,1.6,102.0,Бензин,0,-0.0735418411476208,-0.0206632243519868,1.5362820476598904,1.028595833268745,0.6666831692382593,-0.0096796395548317
10118,10166,200000,Audi A4 I (B5),1996,250000,механика,седан,передний,серый,1.6,101.0,Бензин,0,-0.5355087053165579,-1.6494943400360214,1.5362820476598904,0.6290405172555031,-0.9310576288761286,-0.0096796395548317
174679,179133,3290000,Genesis G70 I Рестайлинг,2022,20911,автомат,седан,полный,белый,2.0,252.0,Бензин,0,1.1642641106925933,1.3754777319486142,-1.339791231123598,-0.8359956414597183,0.0997428860363797,-0.0096796395548317
12568,12623,700000,Audi A8 I (D2),1996,123456,автомат,седан,полный,серый,4.2,300.0,Бензин,0,-0.6769722426697252,-1.5331492603443049,-0.9221600306497344,0.3626703065800081,-1.2402977833498812,-0.0096796395548317
30314,30488,480000,"Toyota Corolla IX (E120, E130)",2001,400000,автомат,седан,передний,серебристый,1.5,110.0,Бензин,0,-0.7897009989980305,-1.0677689415774376,-0.1464545065227302,-0.9691807467974658,-1.343377834841132,-0.0096796395548317
166986,170972,2590053,Lexus UX 250h I,2021,35000,вариатор,внедорожник 5 дв.,передний,зелёный,2.0,178.0,Гибрид,0,1.2748037187803585,1.2591326522568975,-1.248909332330523,-0.3032552201087288,0.9372683044027929,-0.0096796395548317
50735,51084,235000,Hyundai Accent ТагАЗ II,2004,240000,автомат,седан,передний,серый,1.5,102.0,Бензин,0,-0.3038621629007464,-0.7187337025022874,0.5350256375846978,0.2294852012422606,0.2285929504004433,-0.0096796395548317
24698,24839,800000,Toyota Touring HiAce I,2000,330000,автомат,минивэн,полный,белый,2.7,145.0,Бензин,0,-0.6606155211632653,-1.1841140212691543,2.0726694102001724,-0.3032552201087288,-0.7377825323300333,-0.0096796395548317
167105,171098,2600700,SsangYong Rexton IV Рестайлинг,2021,31000,автомат,внедорожник 5 дв.,полный,белый,2.2,202.0,Дизель,0,0.5450901436837441,1.2591326522568975,-1.3092529106163044,-0.3032552201087288,-0.1193022233825283,-0.0096796395548317
